,,Na23,,,,,,,Mg24 (2+),,,,,,,K39,,,,,,,Ca40 (2+),,,,,,,F-,,,,,,,,Cl-,,,,,,,,NO2-,,,,,,,,Br-,,,,,,,,NO3-,,,,,,,,PO4,,,,,,,,SO4 -2,,,,,,,,Ca+Mg,Alkalinity as CaCO3 -Used Ca+mg regression equation of 1.8758*(Ca+mg)+91.44 for Na's.,,,,,,
Name,Date,(ug/L),molar mass (g),mg/L,g/L,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/L,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/mol,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/mol,mol/L,mmol/L,(meq/L),(umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),Cl- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),NO2- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),Br- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),NO3- (umoles/L),g/mol,ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),PO4 (umoles/L),g/mol,ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),SO4 (umoles/L),molar mass(g),ug/L,mg/L,g/L,mol/L,mmol/L,(meq/L),mg/L,original alk w/o Ca+Mg fill (mg/L),original alk w/Ca+Mg fill (mg/L) #1_FINAL,molar mass alk,g/L,mol/L,mmol/L,Alk #1-meq/L USGS
Parisawampitts,11/10/2018,1650.893232,22.989769,1.651,0.002,0.0001,0.0718,0.07,32919.93198,24.305,32.920,0.033,0.0014,1.3545,2.71,495.9892018,39.098,0.496,0.000,0.0000,0.0127,0.01,65722.69179,40.078,65.723,0.066,0.0016,1.6399,3.28,7.552882898,18.990,143.429,0.143,0.000,0.0000,0.0076,0.01,40.43373943,35.450,1433.376,1.433,0.001,0.0000,0.0404,0.04,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,3.838022345,79.904,306.673,0.307,0.000,0.0000,0.0038,0.00,7.42180475,62.0049,460.188,0.460,0.000,0.0000,0.0074,0.01,6.419971583,94.970,609.705,0.610,0.001,0.0000,0.0064,0.01,29.21152768,96.060,2806.059,2.806,0.003,0.0000,0.0292,0.06,98.643,308,308,100.0869,0.308,0.003077326,3.077325804,6.154651608
Pasture,5/25/2018,1878.3513,22.989769,1.878,0.002,0.0001,0.0817,0.08,35208.083,24.305,35.208,0.035,0.0014,1.4486,2.90,254.708,39.098,0.255,0.000,0.0000,0.0065,0.01,63716.570,40.078,63.717,0.064,0.0016,1.5898,3.18,4.915,18.990,93.330,0.093,0.000,0.0000,0.0049,0.00,57.481,35.450,2037.712,2.038,0.002,0.0001,0.0575,0.06,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,25.017,96.060,2403.137,2.403,0.002,0.0000,0.0250,0.05,98.925,,277.0028632,100.0869,0.277002863,0.002767624,2.767623567,5.535247134
Pasture,11/10/2018,2098.083602,22.989769,2.098,0.002,0.0001,0.0913,0.09,35808.920,24.305,35.809,0.036,0.0015,1.4733,2.95,475.682,39.098,0.476,0.000,0.0000,0.0122,0.01,61793.380,40.078,61.793,0.062,0.0015,1.5418,3.08,8.434,18.990,160.171,0.160,0.000,0.0000,0.0084,0.01,61.724,35.450,2188.102,2.188,0.002,0.0001,0.0617,0.06,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,7.158,62.0049,443.822,0.444,0.000,0.0000,0.0072,0.01,4.538,94.970,430.968,0.431,0.000,0.0000,0.0045,0.00,28.180,96.060,2706.967,2.707,0.003,0.0000,0.0282,0.06,97.602,,274.5223957,100.0869,0.274522396,0.00274284,2.742840429,5.485680858
Quaking Aspen,5/24/2018,1307.677062,22.989769,1.308,0.001,0.0001,0.0569,0.06,23592.628,24.305,23.593,0.024,0.0010,0.9707,1.94,357.096,39.098,0.357,0.000,0.0000,0.0091,0.01,66018.506,40.078,66.019,0.066,0.0016,1.6473,3.29,2.984,18.990,56.668,0.057,0.000,0.0000,0.0030,0.00,22.513,35.450,798.092,0.798,0.001,0.0000,0.0225,0.02,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,1.867,94.970,177.281,0.177,0.000,0.0000,0.0019,0.00,16.604,96.060,1595.012,1.595,0.002,0.0000,0.0166,0.03,89.611,230,230,100.0869,0.23,0.002298003,2.298003035,4.596006071
Quaking Aspen,6/26/2018,1182.84113,22.989769,1.183,0.001,0.0001,0.0515,0.05,24713.813,24.305,24.714,0.025,0.0010,1.0168,2.03,297.201,39.098,0.297,0.000,0.0000,0.0076,0.01,64476.036,40.078,64.476,0.064,0.0016,1.6088,3.22,4.576,18.990,86.904,0.087,0.000,0.0000,0.0046,0.00,29.672,35.450,1051.858,1.052,0.001,0.0000,0.0297,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,23.157,96.060,2224.504,2.225,0.002,0.0000,0.0232,0.05,89.190,326,326,100.0869,0.326,0.00325717,3.25716952,6.514339039
Quaking Aspen,7/13/2018,1201.227083,22.989769,1.201,0.001,0.0001,0.0523,0.05,25415.652,24.305,25.416,0.025,0.0010,1.0457,2.09,390.651,39.098,0.391,0.000,0.0000,0.0100,0.01,67476.064,40.078,67.476,0.067,0.0017,1.6836,3.37,4.126,18.990,78.353,0.078,0.000,0.0000,0.0041,0.00,28.553,35.450,1012.190,1.012,0.001,0.0000,0.0286,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,6.988,94.970,663.658,0.664,0.001,0.0000,0.0070,0.01,24.605,96.060,2363.567,2.364,0.002,0.0000,0.0246,0.05,92.892,312,312,100.0869,0.312,0.003117291,3.117291074,6.234582148
Quaking Aspen,8/5/2018,1897.166729,22.989769,1.897,0.002,0.0001,0.0825,0.08,28378.07368,24.305,28.378,0.028,0.0012,1.1676,2.34,2037.455439,39.098,2.037,0.002,0.0001,0.0521,0.05,70940.65602,40.078,70.941,0.071,0.0018,1.7701,3.54,5.00605807,18.990,95.065,0.095,0.000,0.0000,0.0050,0.01,27.3473321,35.450,969.463,0.969,0.001,0.0000,0.0273,0.03,1.496841295,46.006,68.863,0.069,0.000,0.0000,0.0015,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,12.24907886,62.0049,759.503,0.760,0.001,0.0000,0.0122,0.01,4.718889347,94.970,448.153,0.448,0.000,0.0000,0.0047,0.00,22.55123431,96.060,2166.272,2.166,0.002,0.0000,0.0226,0.05,99.319,284,284,100.0869,0.284,0.002837534,2.837534183,5.675068366
Quaking Aspen,9/1/2018,1667.605223,22.989769,1.668,0.002,0.0001,0.0725,0.07,27975.67452,24.305,27.976,0.028,0.0012,1.1510,2.30,1731.530307,39.098,1.732,0.002,0.0000,0.0443,0.04,65035.76499,40.078,65.036,0.065,0.0016,1.6227,3.25,5.170456941,18.990,98.187,0.098,0.000,0.0000,0.0052,0.01,25.91820114,35.450,918.800,0.919,0.001,0.0000,0.0259,0.03,1.461051965,46.006,67.216,0.067,0.000,0.0000,0.0015,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,13.65805946,62.0049,846.867,0.847,0.001,0.0000,0.0137,0.01,4.316664637,94.970,409.954,0.410,0.000,0.0000,0.0043,0.00,22.14623866,96.060,2127.368,2.127,0.002,0.0000,0.0221,0.04,93.011,288,288,100.0869,0.288,0.002877499,2.877499453,5.754998906
Quaking Aspen,10/13/2018,1675.701124,22.989769,1.676,0.002,0.0001,0.0729,0.07,28111.63884,24.305,28.112,0.028,0.0012,1.1566,2.31,2174.250938,39.098,2.174,0.002,0.0001,0.0556,0.06,66363.75397,40.078,66.364,0.066,0.0017,1.6559,3.31,5.372964242,18.990,102.033,0.102,0.000,0.0000,0.0054,0.01,25.6880658,35.450,910.642,0.911,0.001,0.0000,0.0257,0.03,1.428433137,46.006,65.716,0.066,0.000,0.0000,0.0014,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,11.6874739,62.0049,724.681,0.725,0.001,0.0000,0.0117,0.01,4.310663763,94.970,409.384,0.409,0.000,0.0000,0.0043,0.00,21.97514489,96.060,2110.932,2.111,0.002,0.0000,0.0220,0.04,94.475,276,276,100.0869,0.276,0.002757604,2.757603642,5.515207285
Quaking Aspen,11/10/2018,1370.110903,22.989769,1.370,0.001,0.0001,0.0596,0.06,26334.77913,24.305,26.335,0.026,0.0011,1.0835,2.17,498.1687145,39.098,0.498,0.000,0.0000,0.0127,0.01,65931.39479,40.078,65.931,0.066,0.0016,1.6451,3.29,7.681526256,18.990,145.872,0.146,0.000,0.0000,0.0077,0.01,29.91893738,35.450,1060.626,1.061,0.001,0.0000,0.0299,0.03,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,3.357287051,79.904,268.261,0.268,0.000,0.0000,0.0034,0.00,11.13436673,62.0049,690.385,0.690,0.001,0.0000,0.0111,0.01,6.360956008,94.970,604.100,0.604,0.001,0.0000,0.0064,0.01,24.24525177,96.060,2328.999,2.329,0.002,0.0000,0.0242,0.05,92.266,242,242,100.0869,0.242,0.002417899,2.417898846,4.835797692
Queen Anne,10/11/2018,3820.969883,22.989769,3.821,0.004,0.0002,0.1662,0.17,34245.16448,24.305,34.245,0.034,0.0014,1.4090,2.82,1887.131857,39.098,1.887,0.002,0.0000,0.0483,0.05,51698.63898,40.078,51.699,0.052,0.0013,1.2900,2.58,8.581536211,18.990,162.963,0.163,0.000,0.0000,0.0086,0.01,101.1196884,35.450,3584.693,3.585,0.004,0.0001,0.1011,0.10,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,1.823055772,79.904,145.669,0.146,0.000,0.0000,0.0018,0.00,11.54585842,62.0049,715.900,0.716,0.001,0.0000,0.0115,0.01,2.197617679,94.970,208.708,0.209,0.000,0.0000,0.0022,0.00,62.27198786,96.060,5981.847,5.982,0.006,0.0001,0.0623,0.12,85.944,,252.6533865,100.0869,0.252653387,0.00252434,2.524340214,5.048680427
Rainbow,5/24/2018,1312.13501,22.989769,1.312,0.001,0.0001,0.0571,0.06,32652.132,24.305,32.652,0.033,0.0013,1.3434,2.69,331.539,39.098,0.332,0.000,0.0000,0.0085,0.01,65850.150,40.078,65.850,0.066,0.0016,1.6430,3.29,5.450,18.990,103.492,0.103,0.000,0.0000,0.0054,0.01,30.592,35.450,1084.493,1.084,0.001,0.0000,0.0306,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,2.698,94.970,256.185,0.256,0.000,0.0000,0.0027,0.00,25.017,96.060,2403.094,2.403,0.002,0.0000,0.0250,0.05,98.502,280,280,100.0869,0.28,0.002797569,2.797568913,5.595137825
Rainbow,6/26/2018,1307.411067,22.989769,1.307,0.001,0.0001,0.0569,0.06,34127.639,24.305,34.128,0.034,0.0014,1.4041,2.81,224.555,39.098,0.225,0.000,0.0000,0.0057,0.01,70290.961,40.078,70.291,0.070,0.0018,1.7539,3.51,5.622,18.990,106.753,0.107,0.000,0.0000,0.0056,0.01,33.800,35.450,1198.222,1.198,0.001,0.0000,0.0338,0.03,2.420,46.006,111.342,0.111,0.000,0.0000,0.0024,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,2.744,62.0049,170.126,0.170,0.000,0.0000,0.0027,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,27.862,96.060,2676.417,2.676,0.003,0.0000,0.0279,0.06,104.419,305,305,100.0869,0.305,0.003047352,3.047351851,6.094703702
Rainbow,7/13/2018,1425.412379,22.989769,1.425,0.001,0.0001,0.0620,0.06,37089.668,24.305,37.090,0.037,0.0015,1.5260,3.05,1197.455,39.098,1.197,0.001,0.0000,0.0306,0.03,74304.584,40.078,74.305,0.074,0.0019,1.8540,3.71,5.475,18.990,103.974,0.104,0.000,0.0000,0.0055,0.01,34.573,35.450,1225.607,1.226,0.001,0.0000,0.0346,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,26.299,96.060,2526.275,2.526,0.003,0.0000,0.0263,0.05,111.394,315,315,100.0869,0.315,0.003147265,3.147265027,6.294530053
Rainbow,8/5/2018,2120.904304,22.989769,2.121,0.002,0.0001,0.0923,0.09,37734.45428,24.305,37.734,0.038,0.0016,1.5525,3.11,1998.453963,39.098,1.998,0.002,0.0001,0.0511,0.05,70504.11424,40.078,70.504,0.071,0.0018,1.7592,3.52,6.560936746,18.990,124.592,0.125,0.000,0.0000,0.0066,0.01,37.67203186,35.450,1335.474,1.335,0.001,0.0000,0.0377,0.04,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,2.356704676,62.0049,146.127,0.146,0.000,0.0000,0.0024,0.00,3.572851735,94.970,339.314,0.339,0.000,0.0000,0.0036,0.00,26.68806122,96.060,2563.655,2.564,0.003,0.0000,0.0267,0.05,108.239,352,352,100.0869,0.352,0.003516944,3.516943776,7.033887552
Rainbow,9/1/2018,2066.544475,22.989769,2.067,0.002,0.0001,0.0899,0.09,38549.46054,24.305,38.549,0.039,0.0016,1.5861,3.17,2400.723483,39.098,2.401,0.002,0.0001,0.0614,0.06,67419.00329,40.078,67.419,0.067,0.0017,1.6822,3.36,6.758526319,18.990,128.344,0.128,0.000,0.0000,0.0068,0.01,32.9168048,35.450,1166.901,1.167,0.001,0.0000,0.0329,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,2.386590345,79.904,190.698,0.191,0.000,0.0000,0.0024,0.00,15.05541673,62.0049,933.510,0.934,0.001,0.0000,0.0151,0.02,3.627436605,94.970,344.498,0.344,0.000,0.0000,0.0036,0.00,26.16312957,96.060,2513.230,2.513,0.003,0.0000,0.0262,0.05,105.968,323,323,100.0869,0.323,0.003227196,3.227195567,6.454391134
Rainbow,10/13/2018,1873.064465,22.989769,1.873,0.002,0.0001,0.0815,0.08,36969.00861,24.305,36.969,0.037,0.0015,1.5210,3.04,2004.850503,39.098,2.005,0.002,0.0001,0.0513,0.05,64471.34149,40.078,64.471,0.064,0.0016,1.6086,3.22,6.649321019,18.990,126.271,0.126,0.000,0.0000,0.0066,0.01,31.60939906,35.450,1120.553,1.121,0.001,0.0000,0.0316,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,2.694146304,79.904,215.273,0.215,0.000,0.0000,0.0027,0.00,5.426181603,62.0049,336.450,0.336,0.000,0.0000,0.0054,0.01,3.735821615,94.970,354.791,0.355,0.000,0.0000,0.0037,0.00,27.03581059,96.060,2597.060,2.597,0.003,0.0000,0.0270,0.05,101.440,316,316,100.0869,0.316,0.003157256,3.157256344,6.314512688
Rainbow,11/10/2018,1553.127353,22.989769,1.553,0.002,0.0001,0.0676,0.07,34541.19915,24.305,34.541,0.035,0.0014,1.4212,2.84,604.5419185,39.098,0.605,0.001,0.0000,0.0155,0.02,67325.19828,40.078,67.325,0.067,0.0017,1.6799,3.36,9.225668832,18.990,175.195,0.175,0.000,0.0000,0.0092,0.01,34.33707447,35.450,1217.249,1.217,0.001,0.0000,0.0343,0.03,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,3.722942859,62.0049,230.841,0.231,0.000,0.0000,0.0037,0.00,3.320727673,94.970,315.370,0.315,0.000,0.0000,0.0033,0.00,27.15879221,96.060,2608.874,2.609,0.003,0.0000,0.0272,0.05,101.866,328,328,100.0869,0.328,0.003277152,3.277152155,6.55430431
Riggs,6/25/2018,2072.216302,22.989769,2.072,0.002,0.0001,0.0901,0.09,18144.286,24.305,18.144,0.018,0.0007,0.7465,1.49,362.886,39.098,0.363,0.000,0.0000,0.0093,0.01,45557.566,40.078,45.558,0.046,0.0011,1.1367,2.27,4.934,18.990,93.704,0.094,0.000,0.0000,0.0049,0.00,73.168,35.450,2593.814,2.594,0.003,0.0001,0.0732,0.07,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,91.012,96.060,8742.622,8.743,0.009,0.0001,0.0910,0.18,63.702,244,244,100.0869,0.244,0.002437881,2.437881481,4.875762962
Riggs,6/25/2018,2208.784028,22.989769,2.209,0.002,0.0001,0.0961,0.10,18918.285,24.305,18.918,0.019,0.0008,0.7784,1.56,482.367,39.098,0.482,0.000,0.0000,0.0123,0.01,47459.016,40.078,47.459,0.047,0.0012,1.1842,2.37,4.442,18.990,84.349,0.084,0.000,0.0000,0.0044,0.00,73.730,35.450,2613.725,2.614,0.003,0.0001,0.0737,0.07,2.830,46.006,130.202,0.130,0.000,0.0000,0.0028,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,1.950,62.0049,120.882,0.121,0.000,0.0000,0.0019,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,89.742,96.060,8620.625,8.621,0.009,0.0001,0.0897,0.18,66.377,244,244,100.0869,0.244,0.002437881,2.437881481,4.875762962
Riggs,7/12/2018,2092.394726,22.989769,2.092,0.002,0.0001,0.0910,0.09,18244.033,24.305,18.244,0.018,0.0008,0.7506,1.50,379.311,39.098,0.379,0.000,0.0000,0.0097,0.01,46076.911,40.078,46.077,0.046,0.0011,1.1497,2.30,4.010,18.990,76.144,0.076,0.000,0.0000,0.0040,0.00,60.359,35.450,2139.716,2.140,0.002,0.0001,0.0604,0.06,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,75.769,96.060,7278.351,7.278,0.007,0.0001,0.0758,0.15,64.321,204,204,100.0869,0.204,0.002038229,2.038228779,4.076457558
Riggs,8/4/2018,2601.608728,22.989769,2.602,0.003,0.0001,0.1132,0.11,22285.26763,24.305,22.285,0.022,0.0009,0.9169,1.83,1925.232389,39.098,1.925,0.002,0.0000,0.0492,0.05,48658.48504,40.078,48.658,0.049,0.0012,1.2141,2.43,5.149707299,18.990,97.793,0.098,0.000,0.0000,0.0051,0.01,66.35798732,35.450,2352.391,2.352,0.002,0.0001,0.0664,0.07,1.420858154,46.006,65.367,0.065,0.000,0.0000,0.0014,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,11.17433097,62.0049,692.863,0.693,0.001,0.0000,0.0112,0.01,2.689056917,94.970,255.380,0.255,0.000,0.0000,0.0027,0.00,82.10394393,96.060,7886.905,7.887,0.008,0.0001,0.0821,0.16,70.944,230,230,100.0869,0.23,0.002298003,2.298003035,4.596006071
Riggs,8/31/2018,4101.880789,22.989769,4.102,0.004,0.0002,0.1784,0.18,21477.53922,24.305,21.478,0.021,0.0009,0.8837,1.77,2989.793369,39.098,2.990,0.003,0.0001,0.0765,0.08,45052.00823,40.078,45.052,0.045,0.0011,1.1241,2.25,5.187589672,18.990,98.512,0.099,0.000,0.0000,0.0052,0.01,66.35610287,35.450,2352.324,2.352,0.002,0.0001,0.0664,0.07,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,6.726353207,62.0049,417.067,0.417,0.000,0.0000,0.0067,0.01,0,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,84.83941313,96.060,8149.674,8.150,0.008,0.0001,0.0848,0.17,66.530,200,200,100.0869,0.2,0.001998264,1.998263509,3.996527018
Riggs,10/14/2018,2740.912973,22.989769,2.741,0.003,0.0001,0.1192,0.12,22143.32806,24.305,22.143,0.022,0.0009,0.9111,1.82,2075.490102,39.098,2.075,0.002,0.0001,0.0531,0.05,51400.98426,40.078,51.401,0.051,0.0013,1.2825,2.57,5.236310878,18.990,99.438,0.099,0.000,0.0000,0.0052,0.01,63.5676268,35.450,2253.472,2.253,0.002,0.0001,0.0636,0.06,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,1.558244002,79.904,124.510,0.125,0.000,0.0000,0.0016,0.00,11.84264436,62.0049,734.302,0.734,0.001,0.0000,0.0118,0.01,2.017743801,94.970,191.625,0.192,0.000,0.0000,0.0020,0.00,85.66871983,96.060,8229.337,8.229,0.008,0.0001,0.0857,0.17,73.544,210,210,100.0869,0.21,0.002098177,2.098176684,4.196353369
Riggs,11/10/2018,2372.500075,22.989769,2.373,0.002,0.0001,0.1032,0.10,20621.39888,24.305,20.621,0.021,0.0008,0.8484,1.70,477.3927875,39.098,0.477,0.000,0.0000,0.0122,0.01,46905.4413,40.078,46.905,0.047,0.0012,1.1704,2.34,6.775678786,18.990,128.670,0.129,0.000,0.0000,0.0068,0.01,68.79238173,35.450,2438.690,2.439,0.002,0.0001,0.0688,0.07,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,13.56171439,62.0049,840.893,0.841,0.001,0.0000,0.0136,0.01,3.400633141,94.970,322.958,0.323,0.000,0.0000,0.0034,0.00,87.60172048,96.060,8415.021,8.415,0.008,0.0001,0.0876,0.18,67.527,148,148,100.0869,0.148,0.001478715,1.478714997,2.957429993
Riggs,12/15/2018,2340.520145,22.989769,2.341,0.002,0.0001,0.1018,0.10,20650.78014,24.305,20.651,0.021,0.0008,0.8497,1.70,451.0694084,39.098,0.451,0.000,0.0000,0.0115,0.01,46805.40709,40.078,46.805,0.047,0.0012,1.1679,2.34,7.032737378,18.990,133.552,0.134,0.000,0.0000,0.0070,0.01,71.48851174,35.450,2534.268,2.534,0.003,0.0001,0.0715,0.07,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,11.53705017,62.0049,715.354,0.715,0.001,0.0000,0.0115,0.01,2.979239066,94.970,282.938,0.283,0.000,0.0000,0.0030,0.00,91.57426875,96.060,8796.624,8.797,0.009,0.0001,0.0916,0.18,67.456,200,200,100.0869,0.2,0.001998264,1.998263509,3.996527018
Robbers Roost,8/6/2018,1636.202704,22.989769,1.636,0.002,0.0001,0.0712,0.07,21314.01537,24.305,21.314,0.021,0.0009,0.8769,1.75,2634.133036,39.098,2.634,0.003,0.0001,0.0674,0.07,43427.29947,40.078,43.427,0.043,0.0011,1.0836,2.17,3.877562319,18.990,73.635,0.074,0.000,0.0000,0.0039,0.00,47.48797726,35.450,1683.449,1.683,0.002,0.0000,0.0475,0.05,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,28.0263729,62.0049,1737.772,1.738,0.002,0.0000,0.0280,0.03,3.036909096,94.970,288.415,0.288,0.000,0.0000,0.0030,0.00,59.80735982,96.060,5745.095,5.745,0.006,0.0001,0.0598,0.12,64.741,,212.8817584,100.0869,0.212881758,0.002126969,2.126969247,4.253938495
Robbers Roost,9/2/2018,1298.360313,22.989769,1.298,0.001,0.0001,0.0565,0.06,22281.87625,24.305,22.282,0.022,0.0009,0.9168,1.83,2168.073624,39.098,2.168,0.002,0.0001,0.0555,0.06,49250.12419,40.078,49.250,0.049,0.0012,1.2289,2.46,4.239396092,18.990,80.506,0.081,0.000,0.0000,0.0042,0.00,33.58834576,35.450,1190.707,1.191,0.001,0.0000,0.0336,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,11.89336062,62.0049,737.447,0.737,0.001,0.0000,0.0119,0.01,2.979051442,94.970,282.921,0.283,0.000,0.0000,0.0030,0.00,43.70831752,96.060,4198.621,4.199,0.004,0.0000,0.0437,0.09,71.532,241,241,100.0869,0.241,0.002407908,2.407907528,4.815815057
Robbers Roost,10/14/2018,1143.212265,22.989769,1.143,0.001,0.0000,0.0497,0.05,22696.04769,24.305,22.696,0.023,0.0009,0.9338,1.87,2177.572083,39.098,2.178,0.002,0.0001,0.0557,0.06,49673.55591,40.078,49.674,0.050,0.0012,1.2394,2.48,4.354110041,18.990,82.685,0.083,0.000,0.0000,0.0044,0.00,25.55808797,35.450,906.034,0.906,0.001,0.0000,0.0256,0.03,1.413196449,46.006,65.015,0.065,0.000,0.0000,0.0014,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,7.095785862,62.0049,439.973,0.440,0.000,0.0000,0.0071,0.01,2.802630374,94.970,266.166,0.266,0.000,0.0000,0.0028,0.00,24.9667478,96.060,2398.306,2.398,0.002,0.0000,0.0250,0.05,72.370,200,200,100.0869,0.2,0.001998264,1.998263509,3.996527018
Robbers Roost,11/9/2018,859.66029,22.989769,0.860,0.001,0.0000,0.0374,0.04,23701.41028,24.305,23.701,0.024,0.0010,0.9752,1.95,514.2835093,39.098,0.514,0.001,0.0000,0.0132,0.01,57919.42098,40.078,57.919,0.058,0.0014,1.4452,2.89,7.312341562,18.990,138.861,0.139,0.000,0.0000,0.0073,0.01,31.84991368,35.450,1129.079,1.129,0.001,0.0000,0.0318,0.03,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.843814343,62.0049,176.330,0.176,0.000,0.0000,0.0028,0.00,3.465473574,94.970,329.116,0.329,0.000,0.0000,0.0035,0.00,46.66499866,96.060,4482.640,4.483,0.004,0.0000,0.0467,0.09,81.621,240,240,100.0869,0.24,0.002397916,2.397916211,4.795832422
